 YAngle (deg)	Real Height	Ref. Height		Distortion(f-tanθ）	
6.3,0.32055145,0.322816,-0.51646218
6.4,0.32562765,0.327983,-0.53300426
6.5,0.33070328,0.333152,-0.54980695
6.6,0.33577835,0.338322,-0.56687027
6.7,0.34085283,0.343495,-0.58419419
6.8,0.34592672,0.34867,-0.60177871
6.9,0.35100001,0.353847,-0.61962382
7,0.35607269,0.359026,-0.63772951
7.1,0.36114476,0.364208,-0.65609577
7.2,0.3662162,0.369391,-0.67472259
7.3,0.371287,0.374577,-0.69360997
7.4,0.37635716,0.379766,-0.71275789
7.5,0.38142666,0.384956,-0.73216634
7.6,0.38649551,0.39015,-0.75183531
7.7,0.39156368,0.395345,-0.7717648
7.8,0.39663117,0.400543,-0.79195479
7.9,0.40169798,0.405743,-0.81240527
8,0.40676408,0.410946,-0.83311623
8.1,0.41182948,0.416152,-0.85408767
8.2,0.41689417,0.42136,-0.87531956
8.3,0.42195813,0.426571,-0.89681191
8.4,0.42702135,0.431784,-0.91856469
8.5,0.43208384,0.437,-0.9405779
8.6,0.43714557,0.442219,-0.96285152
8.7,0.44220654,0.44744,-0.98538555
8.8,0.44726675,0.452664,-1.00817998
8.9,0.45232618,0.457892,-1.03123478
9,0.45738482,0.463122,-1.05454995
9.1,0.46244266,0.468354,-1.07812548
9.2,0.4674997,0.47359,-1.10196136
9.3,0.47255593,0.478829,-1.12605756
9.4,0.47761133,0.484071,-1.15041409
9.5,0.48266591,0.489316,-1.17503092
9.6,0.48771964,0.494563,-1.19990805
9.7,0.49277253,0.499814,-1.22504545
9.8,0.49782455,0.505069,-1.25044313
9.9,0.50287571,0.510326,-1.27610106
10,0.507926,0.515586,-1.30201923
10.1,0.51297539,0.52085,-1.32819763
10.2,0.5180239,0.526117,-1.35463625
10.3,0.5230715,0.531387,-1.38133506
10.4,0.52811819,0.536661,-1.40829406
10.5,0.53316396,0.541938,-1.43551324
10.6,0.5382088,0.547218,-1.46299257
10.7,0.54325271,0.552502,-1.49073204
10.8,0.54829566,0.557789,-1.51873164
10.9,0.55333766,0.56308,-1.54699136
11,0.55837869,0.568375,-1.57551118
11.1,0.56341875,0.573673,-1.60429108
11.2,0.56845783,0.578974,-1.63333105
11.3,0.57349591,0.58428,-1.66263107
11.4,0.578533,0.589589,-1.69219114
11.5,0.58356907,0.594902,-1.72201122
11.6,0.58860412,0.600218,-1.75209131
11.7,0.59363815,0.605538,-1.7824314
11.8,0.59867114,0.610863,-1.81303145
11.9,0.60370308,0.616191,-1.84389147
12,0.60873397,0.621523,-1.87501143
12.1,0.61376379,0.626859,-1.90639131
12.2,0.61879254,0.632199,-1.9380311
12.3,0.62382021,0.637543,-1.96993079
12.4,0.62884679,0.642891,-2.00209035
12.5,0.63387227,0.648243,-2.03450977
12.6,0.63889664,0.653599,-2.06718903
12.7,0.6439199,0.65896,-2.10012811
12.8,0.64894202,0.664324,-2.133327
12.9,0.65396301,0.669693,-2.16678568
13,0.65898286,0.675067,-2.20050413
13.1,0.66400155,0.680444,-2.23448233
13.2,0.66901908,0.685826,-2.26872026
13.3,0.67403544,0.691213,-2.30321791
13.4,0.67905061,0.696603,-2.33797526
13.5,0.6840646,0.701999,-2.37299229
13.6,0.68907739,0.707398,-2.40826897
13.7,0.69408897,0.712803,-2.4438053
13.8,0.69909933,0.718212,-2.47960125
13.9,0.70410847,0.723625,-2.5156568
14,0.70911638,0.729044,-2.55197193
14.1,0.71412304,0.734467,-2.58854663
14.2,0.71912844,0.739895,-2.62538087
14.3,0.72413259,0.745327,-2.66247464
14.4,0.72913546,0.750765,-2.69982791
14.5,0.73413706,0.756207,-2.73744066
14.6,0.73913736,0.761654,-2.77531288
14.7,0.74413637,0.767106,-2.81344454
14.8,0.74913407,0.772563,-2.85183562
14.9,0.75413045,0.778025,-2.89048611
15,0.75912551,0.783493,-2.92939597
15.1,0.76411924,0.788965,-2.9685652
15.2,0.76911162,0.794443,-3.00799376
15.3,0.77410265,0.799925,-3.04768164
15.4,0.77909231,0.805413,-3.08762881
15.5,0.78408061,0.810907,-3.12783526
15.6,0.78906753,0.816405,-3.16830096
15.7,0.79405306,0.821909,-3.20902589
15.8,0.79903719,0.827418,-3.25001003
15.9,0.80401991,0.832933,-3.29125335
16,0.80900122,0.838453,-3.33275583
16.1,0.81398111,0.843979,-3.37451746
16.2,0.81895956,0.849511,-3.4165382
16.3,0.82393656,0.855048,-3.45881803
16.4,0.82891212,0.86059,-3.50135694
16.5,0.83388621,0.866139,-3.54415489
16.6,0.83885883,0.871693,-3.58721187
16.7,0.84382998,0.877252,-3.63052785
16.8,0.84879963,0.882818,-3.67410281
16.9,0.85376779,0.88839,-3.71793671
17,0.85873444,0.893967,-3.76202955
17.1,0.86369958,0.899551,-3.80638129
17.2,0.86866319,0.90514,-3.85099192
17.3,0.87362526,0.910735,-3.89586139
17.4,0.87858579,0.916337,-3.9409897
17.5,0.88354477,0.921945,-3.98637682
17.6,0.88850219,0.927558,-4.03202271
17.7,0.89345804,0.933179,-4.07792736
17.8,0.89841231,0.938805,-4.12409074
17.9,0.90336499,0.944437,-4.17051283
18,0.90831607,0.950076,-4.21719359
18.1,0.91326554,0.955722,-4.26413301
18.2,0.9182134,0.961374,-4.31133106
18.3,0.92315963,0.967032,-4.3587877
18.4,0.92810423,0.972697,-4.40650293
18.5,0.93304718,0.978368,-4.45447669
18.6,0.93798848,0.984046,-4.50270899
18.7,0.94292812,0.989731,-4.55119977
18.8,0.94786609,0.995423,-4.59994903
18.9,0.95280238,1.001121,-4.64895672
19,0.95773697,1.006826,-4.69822283
19.1,0.96266987,1.012538,-4.74774732
19.2,0.96760106,1.018257,-4.79753017
19.3,0.97253053,1.023982,-4.84757135
19.4,0.97745828,1.029715,-4.89787084
19.5,0.98238429,1.035455,-4.9484286
19.6,0.98730855,1.041202,-4.9992446
19.7,0.99223106,1.046956,-5.05031882
19.8,0.99715181,1.052717,-5.10165123
19.9,1.00207079,1.058486,-5.15324181
20,1.00698798,1.064262,-5.20509051
20.1,1.01190338,1.070045,-5.25719731
20.2,1.01681698,1.075835,-5.30956219
20.3,1.02172878,1.081633,-5.36218511
20.4,1.02663875,1.087439,-5.41506605
20.5,1.03154689,1.093252,-5.46820497
20.6,1.0364532,1.099072,-5.52160184
20.7,1.04135766,1.104901,-5.57525664
20.8,1.04626027,1.110737,-5.62916933
20.9,1.05116101,1.11658,-5.68333988
21,1.05605988,1.122432,-5.73776827
21.1,1.06095686,1.128291,-5.79245446
21.2,1.06585195,1.134158,-5.84739842
21.3,1.07074514,1.140034,-5.90260012
21.4,1.07563642,1.145917,-5.95805953
21.5,1.08052578,1.151808,-6.01377661
21.6,1.0854132,1.157707,-6.06975135
21.7,1.09029869,1.163615,-6.12598369
21.8,1.09518223,1.16953,-6.18247362
21.9,1.10006381,1.175454,-6.2392211
22,1.10494342,1.181387,-6.29622609
22.1,1.10982106,1.187327,-6.35348857
22.2,1.11469671,1.193276,-6.4110085
22.3,1.11957037,1.199234,-6.46878586
22.4,1.12444202,1.2052,-6.52682059
22.5,1.12931166,1.211175,-6.58511269
22.6,1.13417927,1.217158,-6.6436621
22.7,1.13904485,1.22315,-6.7024688
22.8,1.14390839,1.229151,-6.76153275
22.9,1.14876988,1.235161,-6.82085393
23,1.15362931,1.241179,-6.88043229
23.1,1.15848667,1.247207,-6.9402678
23.2,1.16334195,1.253243,-7.00036042
23.3,1.16819514,1.259288,-7.06071013
23.4,1.17304623,1.265343,-7.12131689
23.5,1.17789522,1.271406,-7.18218066
23.6,1.18274209,1.277479,-7.24330141
23.7,1.18758683,1.283562,-7.30467911
23.8,1.19242943,1.289653,-7.36631371
23.9,1.1972699,1.295754,-7.42820518
24,1.2021082,1.301864,-7.49035349
24.1,1.20694435,1.307984,-7.5527586
24.2,1.21177832,1.314113,-7.61542047
24.3,1.2166101,1.320252,-7.67833908
24.4,1.2214397,1.326401,-7.74151437
24.5,1.22626709,1.332559,-7.80494632
24.6,1.23109227,1.338728,-7.8686349
24.7,1.23591523,1.344906,-7.93258005
24.8,1.24073597,1.351094,-7.99678175
24.9,1.24555446,1.357292,-8.06123995
25,1.2503707,1.3635,-8.12595463
25.1,1.25518469,1.369718,-8.19092573
25.2,1.2599964,1.375946,-8.25615324
25.3,1.26480584,1.382185,-8.3216371
25.4,1.269613,1.388434,-8.38737728
25.5,1.27441785,1.394693,-8.45337374
25.6,1.27922041,1.400963,-8.51962644
25.7,1.28402064,1.407243,-8.58613535
25.8,1.28881855,1.413534,-8.65290042
25.9,1.29361413,1.419835,-8.71992162
26,1.29840736,1.426147,-8.7871989
26.1,1.30319824,1.43247,-8.85473224
26.2,1.30798676,1.438803,-8.92252158
26.3,1.3127729,1.445148,-8.99056689
26.4,1.31755666,1.451503,-9.05886812
26.5,1.32233803,1.45787,-9.12742525
26.6,1.327117,1.464248,-9.19623822
26.7,1.33189356,1.470636,-9.265307
26.8,1.3366677,1.477036,-9.33463155
26.9,1.3414394,1.483447,-9.40421183
27,1.34620867,1.48987,-9.47404779
27.1,1.35097549,1.496304,-9.54413939
27.2,1.35573985,1.50275,-9.6144866
27.3,1.36050174,1.509207,-9.68508937
27.4,1.36526116,1.515676,-9.75594766
27.5,1.37001809,1.522156,-9.82706143
27.6,1.37477251,1.528648,-9.89843064
27.7,1.37952444,1.535153,-9.97005524
27.8,1.38427384,1.541669,-10.04193519
27.9,1.38902072,1.548197,-10.11407045
28,1.39376507,1.554737,-10.18646098
28.1,1.39850687,1.561289,-10.25910673
28.2,1.40324611,1.567854,-10.33200766
28.3,1.40798279,1.574431,-10.40516373
28.4,1.41271689,1.58102,-10.4785749
28.5,1.41744841,1.587621,-10.55224111
28.6,1.42217734,1.594236,-10.62616233
28.7,1.42690366,1.600862,-10.70033852
28.8,1.43162737,1.607502,-10.77476962
28.9,1.43634846,1.614154,-10.84945559
29,1.44106691,1.620819,-10.9243964
29.1,1.44578272,1.627497,-10.99959199
29.2,1.45049588,1.634188,-11.07504232
29.3,1.45520638,1.640892,-11.15074735
29.4,1.4599142,1.647609,-11.22670702
29.5,1.46461934,1.654339,-11.3029213
29.6,1.4693218,1.661083,-11.37939014
29.7,1.47402155,1.66784,-11.45611349
29.8,1.47871859,1.67461,-11.53309131
29.9,1.48341291,1.681395,-11.61032355
30,1.48810449,1.688192,-11.68781016
30.1,1.49279334,1.695004,-11.7655511
30.2,1.49747944,1.701829,-11.84354632
30.3,1.50216278,1.708668,-11.92179578
30.4,1.50684335,1.715521,-12.00029942
30.5,1.51152114,1.722388,-12.0790572
30.6,1.51619613,1.729269,-12.15806907
30.7,1.52086833,1.736165,-12.23733499
30.8,1.52553772,1.743075,-12.31685491
30.9,1.5302043,1.749999,-12.39662877
31,1.53486804,1.756937,-12.47665653
31.1,1.53952894,1.763891,-12.55693815
31.2,1.54418699,1.770858,-12.63747357
31.3,1.54884219,1.777841,-12.71826274
31.4,1.55349452,1.784838,-12.79930562
31.5,1.55814396,1.791851,-12.88060216
31.6,1.56279052,1.798878,-12.9621523
31.7,1.56743419,1.805921,-13.043956
31.8,1.57207494,1.812978,-13.1260132
31.9,1.57671277,1.820051,-13.20832387
32,1.58134768,1.82714,-13.29088794
32.1,1.58597964,1.834244,-13.37370537
32.2,1.59060866,1.841363,-13.45677611
32.3,1.59523472,1.848498,-13.5401001
32.4,1.59985781,1.855649,-13.62367729
32.5,1.60447793,1.862816,-13.70750764
32.6,1.60909505,1.869998,-13.7915911
32.7,1.61370918,1.877197,-13.8759276
32.8,1.61832029,1.884412,-13.9605171
32.9,1.62292839,1.891643,-14.04535955
33,1.62753346,1.89889,-14.1304549
33.1,1.63213549,1.906154,-14.21580308
33.2,1.63673447,1.913435,-14.30140406
33.3,1.6413304,1.920732,-14.38725778
33.4,1.64592325,1.928046,-14.47336418
33.5,1.65051302,1.935376,-14.55972321
33.6,1.65509971,1.942724,-14.64633482
33.7,1.65968329,1.950089,-14.73319896
33.8,1.66426377,1.957471,-14.82031557
33.9,1.66884112,1.96487,-14.90768459
34,1.67341535,1.972286,-14.99530598
34.1,1.67798643,1.97972,-15.08317968
34.2,1.68255437,1.987172,-15.17130563
34.3,1.68711914,1.994641,-15.25968378
34.4,1.69168074,2.002128,-15.34831407
34.5,1.69623916,2.009633,-15.43719646
34.6,1.70079439,2.017156,-15.52633088
34.7,1.70534642,2.024698,-15.61571728
34.8,1.70989524,2.032257,-15.7053556
34.9,1.71444083,2.039835,-15.79524579
35,1.71898319,2.047431,-15.88538779
35.1,1.72352231,2.055046,-15.97578154
35.2,1.72805818,2.06268,-16.06642699
35.3,1.73259078,2.070332,-16.15732409
35.4,1.73712011,2.078003,-16.24847276
35.5,1.74164615,2.085694,-16.33987297
35.6,1.7461689,2.093403,-16.43152464
35.7,1.75068835,2.101132,-16.52342773
35.8,1.75520448,2.10888,-16.61558217
35.9,1.75971728,2.116648,-16.70798791
36,1.76422675,2.124436,-16.80064488
36.1,1.76873287,2.132243,-16.89355303
36.2,1.77323563,2.14007,-16.98671231
36.3,1.77773503,2.147917,-17.08012264
36.4,1.78223105,2.155784,-17.17378398
36.5,1.78672368,2.163672,-17.26769626
36.6,1.79121292,2.17158,-17.36185943
36.7,1.79569874,2.179508,-17.45627342
36.8,1.80018114,2.187457,-17.55093817
36.9,1.80466012,2.195427,-17.64585362
37,1.80913565,2.203418,-17.74101972
37.1,1.81360773,2.21143,-17.8364364
37.2,1.81807635,2.219463,-17.93210361
37.3,1.8225415,2.227518,-18.02802127
37.4,1.82700316,2.235593,-18.12418933
37.5,1.83146133,2.243691,-18.22060773
37.6,1.835916,2.25181,-18.3172764
37.7,1.84036715,2.259951,-18.41419529
37.8,1.84481478,2.268114,-18.51136432
37.9,1.84925887,2.276299,-18.60878345
38,1.85369941,2.284506,-18.7064526
38.1,1.85813639,2.292736,-18.80437172
38.2,1.86256981,2.300988,-18.90254073
38.3,1.86699965,2.309264,-19.00095958
38.4,1.8714259,2.317561,-19.0996282
38.5,1.87584855,2.325882,-19.19854653
38.6,1.88026759,2.334226,-19.2977145
38.7,1.884683,2.342594,-19.39713205
38.8,1.88909479,2.350984,-19.49679912
38.9,1.89350293,2.359399,-19.59671564
39,1.89790741,2.367837,-19.69688154
39.1,1.90230823,2.376299,-19.79729676
39.2,1.90670538,2.384785,-19.89796124
39.3,1.91109884,2.393295,-19.9988749
39.4,1.9154886,2.401829,-20.10003769
39.5,1.91987465,2.410388,-20.20144953
39.6,1.92425698,2.418972,-20.30311035
39.7,1.92863558,2.42758,-20.4050201
39.8,1.93301045,2.436214,-20.50717871
39.9,1.93738156,2.444873,-20.6095861
40,1.9417489,2.453556,-20.71224221
40.1,1.94611247,2.462266,-20.81514697
40.2,1.95047226,2.471001,-20.91830031
40.3,1.95482825,2.479762,-21.02170217
40.4,1.95918044,2.488549,-21.12535247
40.5,1.9635288,2.497362,-21.22925115
40.6,1.96787334,2.506201,-21.33339814
40.7,1.97221404,2.515067,-21.43779337
40.8,1.97655088,2.523959,-21.54243676
40.9,1.98088387,2.532878,-21.64732825
41,1.98521298,2.541825,-21.75246777
41.1,1.9895382,2.550798,-21.85785524
41.2,1.99385953,2.559799,-21.9634906
41.3,1.99817695,2.568827,-22.06937378
41.4,2.00249046,2.577883,-22.1755047
41.5,2.00680003,2.586967,-22.28188329
41.6,2.01110567,2.59608,-22.38850948
41.7,2.01540735,2.60522,-22.49538319
41.8,2.01970507,2.614389,-22.60250436
41.9,2.02399881,2.623586,-22.70987292
42,2.02828857,2.632813,-22.81748877
42.1,2.03257433,2.642068,-22.92535187
42.2,2.03685609,2.651353,-23.03346212
42.3,2.04113382,2.660667,-23.14181946
42.4,2.04540752,2.670011,-23.25042382
42.5,2.04967719,2.679384,-23.35927511
42.6,2.05394279,2.688788,-23.46837326
42.7,2.05820434,2.698222,-23.5777182
42.8,2.0624618,2.707686,-23.68730985
42.9,2.06671518,2.717181,-23.79714813
43,2.07096446,2.726707,-23.90723298
43.1,2.07520962,2.736263,-24.0175643
43.2,2.07945067,2.745851,-24.12814204
43.3,2.08368758,2.755471,-24.2389661
43.4,2.08792034,2.765122,-24.35003641
43.5,2.09214895,2.774805,-24.46135289
43.6,2.09637339,2.784521,-24.57291547
43.7,2.10059365,2.794268,-24.68472406
43.8,2.10480971,2.804049,-24.79677859
43.9,2.10902158,2.813862,-24.90907898
44,2.11322922,2.823708,-25.02162514
44.1,2.11743264,2.833587,-25.13441701
44.2,2.12163183,2.8435,-25.24745449
44.3,2.12582676,2.853446,-25.36073751
44.4,2.13001743,2.863426,-25.47426598
44.5,2.13420382,2.873441,-25.58803983
44.6,2.13838593,2.88349,-25.70205898
44.7,2.14256374,2.893574,-25.81632333
44.8,2.14673725,2.903692,-25.93083281
44.9,2.15090643,2.913846,-26.04558734
45,2.15507127,2.924035,-26.16058683
45.1,2.15923178,2.934259,-26.2758312
45.2,2.16338792,2.94452,-26.39132037
45.3,2.1675397,2.954817,-26.50705425
45.4,2.1716871,2.96515,-26.62303275
45.5,2.1758301,2.975519,-26.7392558
45.6,2.1799687,2.985926,-26.8557233
45.7,2.18410289,2.99637,-26.97243517
45.8,2.18823264,3.006851,-27.08939132
45.9,2.19235795,3.01737,-27.20659168
46,2.19647881,3.027927,-27.32403614
46.1,2.20059521,3.038522,-27.44172462
46.2,2.20470713,3.049155,-27.55965705
46.3,2.20881456,3.059828,-27.67783331
46.4,2.21291749,3.070539,-27.79625334
46.5,2.2170159,3.08129,-27.91491703
46.6,2.22110979,3.09208,-28.03382431
46.7,2.22519914,3.10291,-28.15297507
46.8,2.22928394,3.113781,-28.27236924
46.9,2.23336417,3.124692,-28.39200671
47,2.23743984,3.135643,-28.5118874
47.1,2.24151091,3.146636,-28.63201121
47.2,2.24557739,3.15767,-28.75237806
47.3,2.24963925,3.168746,-28.87298785
47.4,2.25369649,3.179864,-28.99384049
47.5,2.25774909,3.191024,-29.11493588
47.6,2.26179705,3.202227,-29.23627394
47.7,2.26584034,3.213472,-29.35785456
47.8,2.26987896,3.224761,-29.47967765
47.9,2.27391289,3.236093,-29.60174312
48,2.27794212,3.24747,-29.72405086
48.1,2.28196664,3.25889,-29.8466008
48.2,2.28598643,3.270355,-29.96939281
48.3,2.29000149,3.281865,-30.09242682
48.4,2.2940118,3.29342,-30.21570272
48.5,2.29801735,3.30502,-30.33922042
48.6,2.30201812,3.316666,-30.4629798
48.7,2.3060141,3.328359,-30.58698079
48.8,2.31000529,3.340098,-30.71122327
48.9,2.31399166,3.351884,-30.83570715
49,2.3179732,3.363717,-30.96043232
49.1,2.32194991,3.375598,-31.08539868
49.2,2.32592176,3.387527,-31.21060613
49.3,2.32988875,3.399504,-31.33605458
49.4,2.33385087,3.41153,-31.46174391
49.5,2.33780809,3.423605,-31.58767402
49.6,2.34176041,3.435729,-31.71384481
49.7,2.34570782,3.447903,-31.84025617
49.8,2.34965029,3.460128,-31.966908
49.9,2.35358782,3.472403,-32.0938002
50,2.3575204,3.484729,-32.22093265
50.1,2.36144801,3.497106,-32.34830524
50.2,2.36537064,3.509536,-32.47591788
50.3,2.36928828,3.522017,-32.60377046
50.4,2.37320091,3.534551,-32.73186285
50.5,2.37710851,3.547138,-32.86019497
50.6,2.38101109,3.559778,-32.98876668
50.7,2.38490862,3.572472,-33.11757789
50.8,2.38880108,3.585221,-33.24662849
50.9,2.39268848,3.598024,-33.37591835
51,2.39657078,3.610882,-33.50544738
51.1,2.40044799,3.623796,-33.63521545
51.2,2.40432009,3.636766,-33.76522245
51.3,2.40818705,3.649792,-33.89546827
51.4,2.41204888,3.662875,-34.02595279
51.5,2.41590556,3.676015,-34.1566759
51.6,2.41975707,3.689214,-34.28763747
51.7,2.42360339,3.70247,-34.41883741
51.8,2.42744453,3.715785,-34.55027557
51.9,2.43128045,3.72916,-34.68195185
52,2.43511116,3.742594,-34.81386613
52.1,2.43893663,3.756088,-34.94601829
52.2,2.44275686,3.769643,-35.0784082
52.3,2.44657182,3.783259,-35.21103575
52.4,2.45038151,3.796937,-35.34390082
52.5,2.45418591,3.810676,-35.47700327
52.6,2.45798501,3.824479,-35.61034299
52.7,2.46177879,3.838344,-35.74391985
52.8,2.46556724,3.852274,-35.87773374
52.9,2.46935035,3.866267,-36.01178451
53,2.4731281,3.880325,-36.14607205
53.1,2.47690047,3.894449,-36.28059623
53.2,2.48066747,3.908638,-36.41535691
53.3,2.48442906,3.922894,-36.55035398
53.4,2.48818525,3.937216,-36.6855873
53.5,2.491936,3.951606,-36.82105674
53.6,2.49568132,3.966064,-36.95676217
53.7,2.49942118,3.980591,-37.09270346
53.8,2.50315557,3.995187,-37.22888047
53.9,2.50688448,4.009853,-37.36529307
54,2.51060789,4.024589,-37.50194113
54.1,2.51432579,4.039396,-37.63882451
54.2,2.51803817,4.054274,-37.77594307
54.3,2.52174501,4.069225,-37.91329668
54.4,2.5254463,4.084249,-38.0508852
54.5,2.52914202,4.099346,-38.18870849
54.6,2.53283215,4.114517,-38.32676641
54.7,2.53651669,4.129762,-38.46505881
54.8,2.54019563,4.145084,-38.60358557
54.9,2.54386893,4.160481,-38.74234653
55,2.5475366,4.175954,-38.88134155
55.1,2.55119862,4.191506,-39.02057049
55.2,2.55485497,4.207135,-39.16003319
55.3,2.55850564,4.222842,-39.29972953
55.4,2.56215061,4.23863,-39.43965934
55.5,2.56578987,4.254497,-39.57982248
55.6,2.56942341,4.270445,-39.7202188
55.7,2.57305121,4.286475,-39.86084815
55.8,2.57667326,4.302586,-40.00171039
55.9,2.58028953,4.318781,-40.14280534
56,2.58390003,4.33506,-40.28413287
56.1,2.58750473,4.351423,-40.42569282
56.2,2.59110361,4.367871,-40.56748504
56.3,2.59469667,4.384405,-40.70950936
56.4,2.59828389,4.401026,-40.85176563
56.5,2.60186526,4.417735,-40.99425369
56.6,2.60544075,4.434531,-41.13697339
56.7,2.60901036,4.451417,-41.27992455
56.8,2.61257407,4.468393,-41.42310703
56.9,2.61613187,4.48546,-41.56652065
57,2.61968373,4.502619,-41.71016526
57.1,2.62322966,4.51987,-41.85404069
57.2,2.62676962,4.537214,-41.99814677
57.3,2.63030361,4.554652,-42.14248333
57.4,2.63383161,4.572186,-42.28705021
57.5,2.63735361,4.589815,-42.43184724
57.6,2.6408696,4.607542,-42.57687425
57.7,2.64437955,4.625366,-42.72213106
57.8,2.64788345,4.643288,-42.8676175
57.9,2.65138129,4.661311,-43.0133334
58,2.65487305,4.679434,-43.15927858
58.1,2.65835872,4.697658,-43.30545287
58.2,2.66183828,4.715985,-43.45185609
58.3,2.66531172,4.734416,-43.59848806
58.4,2.66877902,4.752951,-43.74534859
58.5,2.67224017,4.771591,-43.89243752
58.6,2.67569515,4.790338,-44.03975464
58.7,2.67914395,4.809192,-44.18729979
58.8,2.68258655,4.828155,-44.33507278
58.9,2.68602294,4.847228,-44.48307341
59,2.6894531,4.866411,-44.63130151
59.1,2.69287702,4.885706,-44.77975687
59.2,2.69629468,4.905114,-44.92843932
59.3,2.69970607,4.924636,-45.07734866
59.4,2.70311117,4.944273,-45.2264847
59.5,2.70650996,4.964026,-45.37584723
59.6,2.70990244,4.983897,-45.52543608
59.7,2.71328858,5.003886,-45.67525103
59.8,2.71666837,5.023995,-45.82529189
59.9,2.7200418,5.044225,-45.97555847
60,2.72340884,5.064577,-46.12605055
60.1,2.7267695,5.085052,-46.27676794
60.2,2.73012374,5.105652,-46.42771044
60.3,2.73347156,5.126379,-46.57887783
60.4,2.73681293,5.147232,-46.73026991
60.5,2.74014785,5.168214,-46.88188647
60.6,2.7434763,5.189326,-47.0337273
60.7,2.74679826,5.210569,-47.1857922
60.8,2.75011372,5.231944,-47.33808094
60.9,2.75342266,5.253454,-47.49059332
61,2.75672507,5.275098,-47.64332911
61.1,2.76002093,5.29688,-47.79628811
61.2,2.76331022,5.318799,-47.94947008
61.3,2.76659294,5.340859,-48.10287482
61.4,2.76986906,5.363059,-48.2565021
61.5,2.77313858,5.385402,-48.41035169
61.6,2.77640147,5.407889,-48.56442338
61.7,2.77965771,5.430522,-48.71871693
61.8,2.78290731,5.453302,-48.87323211
61.9,2.78615023,5.47623,-49.02796871
62,2.78938646,5.49931,-49.18292648
62.1,2.79261599,5.522541,-49.33810519
62.2,2.79583881,5.545925,-49.49350461
62.3,2.79905489,5.569465,-49.64912451
62.4,2.80226422,5.593163,-49.80496464
62.5,2.8054668,5.617019,-49.96102477
62.6,2.80866259,5.641035,-50.11730465
62.7,2.81185158,5.665214,-50.27380405
62.8,2.81503377,5.689556,-50.43052271
62.9,2.81820913,5.714065,-50.5874604
63,2.82137766,5.738741,-50.74461686
63.1,2.82453932,5.763587,-50.90199185
63.2,2.82769412,5.788605,-51.05958512
63.3,2.83084202,5.813796,-51.21739641
63.4,2.83398303,5.839162,-51.37542546
63.5,2.83711712,5.864706,-51.53367203
63.6,2.84024428,5.89043,-51.69213586
63.7,2.84336449,5.916335,-51.85081667
63.8,2.84647773,5.942423,-52.00971423
63.9,2.849584,5.968698,-52.16882825
